age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,hours.per.week,native.country,income,fairness_weight,merit_score,final_score
78,Private,Masters,14,Widowed,Craft-repair,Unmarried,Asian-Pac-Islander,Male,40,South,<=50K,1.093519284984871,0.6526432764597057,0.7136780090244008
61,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K,0.7876373846816079,0.532314788908383,0.419271028163141
24,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,0.8525062819796573,0.5486706737229929,0.4677451960868624
29,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0.8525062819796573,0.4655199887973922,0.3968587148368765
36,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Other,Male,45,?,<=50K,1.093519284984871,0.5880682135603864,0.6430639324148841
17,Private,10th,6,Never-married,Farming-fishing,Own-child,White,Male,40,United-States,<=50K,1.093519284984871,0.32908163264123386,0.359857111627496
27,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,80,United-States,>50K,0.7876373846816079,0.6164537321579134,0.4855420053740754
64,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.48346519427818757,0.5286785135621553
33,Self-emp-not-inc,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,55,France,<=50K,1.093519284984871,0.5098769918738171,0.5575603235840934
32,Private,12th,8,Married-civ-spouse,Craft-repair,Other-relative,White,Male,40,Mexico,<=50K,1.093519284984871,0.4096295778424318,0.44793784307091056
19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,20,United-States,<=50K,0.8525062819796573,0.35998462396765313,0.30688915334850897
42,State-gov,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.39332820798123047,0.43011198075601575
24,Private,Bachelors,13,Never-married,Sales,Own-child,White,Female,15,United-States,<=50K,0.8525062819796573,0.43387475535681735,0.36988095453407377
23,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Black,Male,45,United-States,<=50K,1.093519284984871,0.4502599943905482,0.49236798712324426
44,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,29,United-States,>50K,0.7876373846816079,0.5855577299114729,0.46120715896757186
44,Local-gov,Assoc-acdm,12,Divorced,Protective-serv,Not-in-family,White,Female,56,United-States,>50K,2.1999658551748333,0.6195373217529425,1.3629609538629381
44,Self-emp-not-inc,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,Mexico,<=50K,1.093519284984871,0.27606793401659024,0.3018856098130723
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,44,United-States,<=50K,1.093519284984871,0.4662161028610991,0.5098162994491021
36,Private,9th,5,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,0.8525062819796573,0.32510902990315127,0.2771574903207487
29,Private,1st-4th,2,Never-married,Other-service,Not-in-family,White,Male,20,El-Salvador,<=50K,1.093519284984871,0.1336832541204518,0.14618521646024724
46,Private,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Female,25,Germany,<=50K,0.8525062819796573,0.4799301090062446,0.4091434328390052
47,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.46017752304562987,0.5032129959669661
27,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,45,United-States,<=50K,1.093519284984871,0.5757394464372676,0.6295821878056662
43,Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,50,United-States,<=50K,0.8525062819796573,0.5006164383373806,0.42677865854489866
44,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.7876373846816079,0.6360679339925902,0.5009908840097573
31,Private,Some-college,10,Never-married,Exec-managerial,Unmarried,White,Male,60,United-States,<=50K,1.093519284984871,0.5600964495176923,0.6124762689991518
36,Private,Some-college,10,Divorced,Craft-repair,Unmarried,White,Female,40,United-States,<=50K,0.8525062819796573,0.4751090298931513,0.40503343260917224
78,Private,7th-8th,4,Never-married,Machine-op-inspct,Not-in-family,White,Female,35,Dominican-Republic,<=50K,0.8525062819796573,0.3296840928064705,0.2810577601862804
24,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.45867067372899284,0.5015652271796572
39,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.8525062819796573,0.4792186189341908,0.4085368830830132
21,Private,Assoc-acdm,12,Never-married,Sales,Own-child,White,Male,40,United-States,<=50K,1.093519284984871,0.5145610846839533,0.5626824694046363
34,Private,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Male,40,United-States,>50K,0.7876373846816079,0.4423693038677916,0.3484266015618509
22,Private,Some-college,10,Never-married,Sales,Unmarried,White,Female,32,United-States,<=50K,0.8525062819796573,0.41919625382445697,0.3573674397676885
36,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,0.8525062819796573,0.4751090298931513,0.40503343260917224
61,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0.7876373846816079,0.5093556052351479,0.40118751678032943
67,?,9th,5,Married-civ-spouse,?,Husband,White,Male,15,United-States,<=50K,1.093519284984871,0.25277886496105156,0.27641856367149636
42,Private,Some-college,10,Separated,Other-service,Unmarried,Black,Female,21,Haiti,<=50K,0.8525062819796573,0.39608331001693703,0.33766350997673494
49,Federal-gov,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,United-States,>50K,0.7876373846816079,0.5229172490689895,0.4118691744615999
58,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.5352460161921083,0.5853018409173949
37,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,60,United-States,<=50K,1.093519284984871,0.5683156275997716,0.6214640987386304
25,Private,Some-college,10,Separated,Adm-clerical,Other-relative,Black,Female,40,Jamaica,<=50K,0.8525062819796573,0.46004053674267276,0.3921874475384219
45,Self-emp-inc,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,40,?,>50K,0.7876373846816079,0.27743779703027005,0.21852038086474868
30,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.5568898518050721,0.6089697925612132
49,?,Some-college,10,Never-married,?,Not-in-family,White,Male,35,United-States,<=50K,1.093519284984871,0.4699580653977544,0.5139082076466256
23,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,65,United-States,<=50K,1.093519284984871,0.5420967290834886,0.5927932275800137
51,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,35,Jamaica,<=50K,0.8525062819796573,0.47269779142511414,0.40297783666781956
55,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,<=50K,1.093519284984871,0.5629731618480092,0.615622009409707
35,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,50,United-States,<=50K,1.093519284984871,0.6096575342199416,0.66667227090583
45,State-gov,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,India,<=50K,1.093519284984871,0.6074377970082702,0.6642449454572688
36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,48,United-States,>50K,0.7876373846816079,0.6018437237643275,0.474034616572775
32,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.4396295778404319,0.4807434216182697
39,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,<=50K,1.093519284984871,0.5180961699558962,0.5665481533235719
47,Self-emp-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.4901775230436298,0.5360185745143252
49,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K,0.7876373846816079,0.5158764327442247,0.4063235643055385
44,Private,Some-college,10,Separated,Machine-op-inspct,Not-in-family,Black,Male,40,United-States,<=50K,1.093519284984871,0.4860679340025902,0.5315246596445858
36,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0.7876373846816079,0.5210273972396214,0.4103806565092807
40,Private,Some-college,10,Divorced,Craft-repair,Unmarried,Black,Female,30,United-States,<=50K,0.8525062819796573,0.4346701146014005,0.3705590032865115
17,Private,10th,6,Never-married,Other-service,Own-child,White,Female,6,United-States,<=50K,0.8525062819796573,0.1729591836632351,0.14744879059898122
18,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,38,United-States,<=50K,0.8525062819796573,0.41126782217961966,0.3506084019842184
30,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,25,United-States,<=50K,0.8525062819796573,0.39801230079136674,0.33930798672981705
66,Private,HS-grad,9,Widowed,Priv-house-serv,Not-in-family,White,Female,50,England,<=50K,0.8525062819796573,0.5321232876520174,0.45363844551101307
59,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,50,United-States,<=50K,1.093519284984871,0.6425342465482584,0.7026235898637443
30,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40,United-States,<=50K,1.093519284984871,0.43688985181307216,0.4777474783717769
50,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,United-States,<=50K,1.093519284984871,0.5102054794331397,0.5579195310650902
24,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,25,United-States,<=50K,0.8525062819796573,0.3597931227112876,0.3067258973244504
28,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,99,Philippines,<=50K,1.093519284984871,0.8850684931178867,0.9678394657569086
44,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K,2.1999658551748333,0.6060679339945902,1.3333287607044533
25,Private,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K,1.093519284984871,0.4900405367406727,0.5358687773502628
45,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0.7876373846816079,0.6533561643547403,0.5146077405579744
20,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,40,United-States,<=50K,1.093519284984871,0.42319122167627343,0.46276776213931253
67,Private,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K,0.8525062819796573,0.5475747833152271,0.46681094262988077
40,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K,0.7876373846816079,0.6535476656111059,0.5147585741067014
52,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.4670268381140291,0.5107028540831982
34,Private,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,>50K,0.7876373846816079,0.6982876712002618,0.5499974750995847
37,Local-gov,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,Canada,>50K,0.7876373846816079,0.5594380765760663,0.4406343435256819
17,Self-emp-inc,10th,6,Never-married,Other-service,Own-child,White,Male,4,United-States,<=50K,1.093519284984871,0.16377551019394107,0.17909167880531088
25,Private,Assoc-voc,11,Married-civ-spouse,Sales,Wife,White,Female,42,United-States,>50K,2.1999658551748333,0.49922421020996677,1.0982762165385502
35,Local-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,40,Puerto-Rico,<=50K,1.093519284984871,0.5637391668734715,0.6164596506774453
63,Private,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,>50K,2.1999658551748333,0.6320953312545077,1.3905881459753426
38,Local-gov,Some-college,10,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,40,United-States,<=50K,0.8525062819796573,0.477848755920511,0.4073690662583996
33,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,60,Iran,>50K,0.7876373846816079,0.6528361755390522,0.5141981779271222
51,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K,2.1999658551748333,0.6156569750903493,1.3544243236989915
64,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,Columbia,>50K,0.7876373846816079,0.7393835616106577,0.5823661347435909
50,Self-emp-inc,Some-college,10,Divorced,Protective-serv,Not-in-family,White,Male,40,United-States,<=50K,1.093519284984871,0.49428711208466936,0.5405124893840644
18,Private,10th,6,Never-married,Transport-moving,Not-in-family,White,Male,56,United-States,<=50K,1.093519284984871,0.403920883409266,0.441695275616158
67,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,99,United-States,<=50K,1.093519284984871,0.9084931506534014,0.9934547805161602
46,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.45880766003194995,0.5017150243437196
60,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,United-States,<=50K,1.093519284984871,0.6439041095619382,0.7041215614869907
29,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K,0.8525062819796573,0.43551998879939224,0.3712835263791919
30,Private,Some-college,10,Never-married,Other-service,Own-child,Black,Female,40,United-States,<=50K,0.8525062819796573,0.4668898518110721,0.39802653166149027
29,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,40,Mexico,>50K,2.1999658551748333,0.43551998879939224,0.9581291046047888
37,Private,Bachelors,13,Never-married,Adm-clerical,Unmarried,Black,Female,27,United-States,<=50K,0.8525062819796573,0.5067850153504199,0.43203740919939
55,Private,1st-4th,2,Divorced,Priv-house-serv,Unmarried,White,Female,30,Cuba,<=50K,0.8525062819796573,0.2152180598225985,0.1834747479942389
24,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,30,United-States,<=50K,0.8525062819796573,0.38275230638452273,0.3262987456350081
21,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,35,Mexico,<=50K,1.093519284984871,0.4016019010167182,0.43915942364836663
46,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,70,United-States,>50K,0.7876373846816079,0.7165627620633606,0.5643916198718146
25,Private,12th,8,Married-civ-spouse,Machine-op-inspct,Other-relative,Other,Male,40,Mexico,<=50K,1.093519284984871,0.4000405367466728,0.43745204170818563
40,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,28,United-States,<=50K,1.093519284984871,0.39548644113410647,0.4324720503301794
23,Private,Some-college,10,Separated,Sales,Own-child,White,Female,40,United-States,<=50K,0.8525062819796573,0.45730081071531303,0.38985181388919454
43,Self-emp-not-inc,Some-college,10,Never-married,Transport-moving,Not-in-family,Black,Male,30,United-States,<=50K,1.093519284984871,0.43877970364244007,0.47981406779295466
59,Private,10th,6,Widowed,Other-service,Other-relative,Asian-Pac-Islander,Female,40,Philippines,<=50K,0.8525062819796573,0.3866158792157882,0.32959246574454787
18,Private,Some-college,10,Never-married,Other-service,Own-child,Black,Male,35,?,<=50K,1.093519284984871,0.42749231197367854,0.46747108732598636
28,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,32,United-States,<=50K,1.093519284984871,0.39741543190853623,0.4345814389425762
17,Private,11th,7,Never-married,Adm-clerical,Own-child,White,Female,15,United-States,<=50K,0.8525062819796573,0.2442857142730583,0.20825510601566985
53,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K,0.7876373846816079,0.46839670112770904,0.3689267526697215
22,Private,5th-6th,3,Never-married,Priv-house-serv,Other-relative,White,Female,40,El-Salvador,<=50K,0.8525062819796573,0.24593094771563317,0.20965767786078793
63,Private,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,1.093519284984871,0.48209533126450765,0.527180541938909
